step,policy,target_player,ci_method,ci_width,ci_width_normalized,skill_range,standard_error,variance_proxy,rating,rank,trial,dataset_key,dataset_name,target_rank,target_quantile,ci_width_ratio
4,arena_active,claude-v1,gao_local,34.41761011314816,0.07941828458834699,433.37136141314033,8.780163917457154,0.0025545631460979056,1234.1902303300103,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.998698681967243
5,arena_active,claude-v1,gao_local,34.40749751506496,0.07938839644888847,433.40713572942695,8.777584125643855,0.0025530622007900587,1234.5297081335757,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9984052438597233
6,arena_active,claude-v1,gao_local,34.39741929563979,0.07935859905862998,433.44287454251867,8.775013104057571,0.002551566796903133,1234.8682979814919,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9981128033206097
7,arena_active,claude-v1,gao_local,34.38737526093155,0.07932889190927972,433.47857802245426,8.772450803222583,0.00255007690118968,1235.2060046548922,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9978213547222968
8,arena_active,claude-v1,gao_local,34.37736521853435,0.0792992744967859,433.5142463368654,8.769897174054897,0.002548592480678711,1235.54283289696,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9975308924817271
9,arena_active,claude-v1,gao_local,34.367388977562086,0.07926974632130361,433.5498796509446,8.76735216785812,0.0025471135026726814,1235.878787413308,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9972414110599424
10,arena_active,claude-v1,gao_local,34.35744634863181,0.07924030688715852,433.5854781274161,8.764815736319356,0.0025456399347445115,1236.2138728723598,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9969529049616017
11,arena_active,claude-v1,gao_local,34.3475371438476,0.07921095570280938,433.62104192651975,8.762287831505244,0.0025441717447346737,1236.5480939057236,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9966653687345134
12,arena_active,claude-v1,gao_local,34.33766117678715,0.07918169228081741,433.6565712059909,8.759768405858006,0.0025427089007483174,1236.8814551085673,3,0,mt_bench_human,MT-Bench Human Judgments,3,0.5,0.9963787969692455
0,influence,alpaca-13b,gao_local,36.182476851387264,0.08351939684872597,433.22243953608245,9.230393297221307,0.0028232660596913353,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,1.0
1,influence,alpaca-13b,gao_local,36.15098653465793,0.08337433755089649,433.5984860160273,9.222359905542246,0.0028183539109359968,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9991296804566843
2,influence,alpaca-13b,gao_local,36.14122249054276,0.0833482787244559,433.6169029959616,9.21986903219145,0.002816831694349018,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9988598248535071
3,influence,alpaca-13b,gao_local,36.13331280769512,0.08332309399309164,433.65303754432057,9.217851218876985,0.0028155988745530948,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9986412195081592
4,influence,alpaca-13b,gao_local,36.12589975959122,0.08329907868444618,433.68906751590214,9.215960100427289,0.0028144437062484354,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9984363399988225
5,influence,alpaca-13b,gao_local,36.120089024381286,0.08325988569494229,433.8234279677307,9.214477742777888,0.002813538390560451,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9982757447130493
6,influence,alpaca-13b,gao_local,36.12041361818933,0.08319937999340953,434.14282199038666,9.21456054884234,0.0028135889586109993,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9982847157353864
7,influence,alpaca-13b,gao_local,36.1209064846671,0.083199348272513,434.1489114356507,9.214686282397048,0.0028136657425125084,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.998298337425239
8,influence,alpaca-13b,gao_local,36.12158446350395,0.08314183565133006,434.4573845468866,9.214859239360132,0.0028137713668678305,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9983170751926846
9,influence,alpaca-13b,gao_local,36.12292408502822,0.08313695282721485,434.49901465721496,9.215200985824554,0.0028139800763494274,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9983540992341776
10,influence,alpaca-13b,gao_local,36.12428205740616,0.08309633497937867,434.7277417995731,9.215547413715205,0.0028141916527452833,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.998391630450836
11,influence,alpaca-13b,gao_local,36.125858857263665,0.08306953945297296,434.88695248774206,9.215949665968337,0.0028144373331347532,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9984352095530622
12,influence,alpaca-13b,gao_local,36.12747015124546,0.08306522110459055,434.9289590857286,9.216360717904582,0.0028146883991142513,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9984797419931274
0,arena_active,alpaca-13b,gao_local,36.182476851387264,0.08351939684872597,433.22243953608245,9.230393297221307,0.0028232660596913353,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,1.0
1,arena_active,alpaca-13b,gao_local,36.15098653465793,0.08337433755089649,433.5984860160273,9.222359905542246,0.0028183539109359968,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9991296804566843
2,arena_active,alpaca-13b,gao_local,36.14305652250937,0.0833491021448122,433.63462343857987,9.220336906086358,0.002817117588964515,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9989105132564637
3,arena_active,alpaca-13b,gao_local,36.13514960758994,0.08332393120531909,433.6707244230839,9.218319798889008,0.002815885137990558,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9986919844102515
4,arena_active,alpaca-13b,gao_local,36.127265682102006,0.08329882442636359,433.706789152092,9.216308556450338,0.0028146565388541835,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9984740909387705
5,arena_active,alpaca-13b,gao_local,36.121453352574235,0.08325962444829185,433.8411756229739,9.214825792079743,0.0028137509405484233,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9983134515897386
6,arena_active,alpaca-13b,gao_local,36.11360573331899,0.08323464549814312,433.8770894882306,9.212823811605336,0.0028125284621947372,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9980965615385826
7,arena_active,alpaca-13b,gao_local,36.107821279523705,0.08319561388689596,434.0111166029992,9.211348158521712,0.002811627547557294,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.997936692610343
8,arena_active,alpaca-13b,gao_local,36.10000969597786,0.08317076168907309,434.04688093316634,9.209355370999196,0.002810411141419339,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9977207985028741
9,arena_active,alpaca-13b,gao_local,36.0942528992166,0.08313189714642039,434.1805508858256,9.20788677341102,0.0028095148715358074,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.997561693951107
10,arena_active,alpaca-13b,gao_local,36.08647708380636,0.08310717063692544,434.21616699549554,9.205903110580593,0.0028083044895997012,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9973467883922041
11,arena_active,alpaca-13b,gao_local,36.08074772796476,0.08306847187931111,434.3494819597249,9.204441513355647,0.0028074128260311454,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9971884422440085
12,arena_active,alpaca-13b,gao_local,36.07300741601284,0.0830438700065254,434.384951149053,9.20246690769631,0.002806208420826066,1000.0,5,0,mt_bench_human,MT-Bench Human Judgments,5,0.9,0.9969745179186034
0,influence,claude-3-5-haiku-20241022,gao_local,31.091855817686678,0.06528922080842152,476.21729027705294,7.931741619472427,0.0020847237378057853,893.6030255185444,2,0,webdev_arena,WebDev Arena,2,0.1,1.0
1,influence,claude-3-5-haiku-20241022,gao_local,31.071701901461665,0.065219664669715,476.41615544659385,7.9266002198385435,0.002082021954385853,893.1898049293318,2,0,webdev_arena,WebDev Arena,2,0.1,0.9993517943623825
2,influence,claude-3-5-haiku-20241022,gao_local,31.063171304286357,0.06519843157263432,476.4404688122049,7.924424007101329,0.0020808788916355336,893.4338167264025,2,0,webdev_arena,WebDev Arena,2,0.1,0.999077426784412
3,influence,claude-3-5-haiku-20241022,gao_local,31.05474853870362,0.06517906336803296,476.45281987796113,7.922275302928919,0.0020797505857872664,893.7070875052475,2,0,webdev_arena,WebDev Arena,2,0.1,0.9988065273684323
4,influence,claude-3-5-haiku-20241022,gao_local,31.046370587827482,0.0651602237250019,476.46200109523306,7.920138031289665,0.0020786285868188473,893.9480007025222,2,0,webdev_arena,WebDev Arena,2,0.1,0.9985370693172544
5,influence,claude-3-5-haiku-20241022,gao_local,31.038320826306744,0.06513876877020863,476.4953561802997,7.918084482963238,0.0020775508250782905,894.1973236457106,2,0,webdev_arena,WebDev Arena,2,0.1,0.99827816674264
6,influence,claude-3-5-haiku-20241022,gao_local,31.030440741401435,0.06512274458042527,476.4915996910952,7.916074220283027,0.00207649605160659,894.3968183992756,2,0,webdev_arena,WebDev Arena,2,0.1,0.9980247214368495
7,influence,claude-3-5-haiku-20241022,gao_local,31.023110253873597,0.06510556264024801,476.5047562110342,7.914204163591752,0.0020755150838801186,894.5658200850304,2,0,webdev_arena,WebDev Arena,2,0.1,0.9977889527014346
8,influence,claude-3-5-haiku-20241022,gao_local,31.01602665375549,0.0650851611988617,476.5452844003703,7.912397089539904,0.0020745673748797416,894.7541419597319,2,0,webdev_arena,WebDev Arena,2,0.1,0.9975611245473468
9,influence,claude-3-5-haiku-20241022,gao_local,31.00936441902502,0.06507075372687511,476.5484129657119,7.9106975086335725,0.0020736762374965554,894.9085645209449,2,0,webdev_arena,WebDev Arena,2,0.1,0.9973468486684949
10,influence,claude-3-5-haiku-20241022,gao_local,31.003590042294377,0.06504329443540485,476.66081971115955,7.909224426276896,0.0020729040144499616,895.0367778498908,2,0,webdev_arena,WebDev Arena,2,0.1,0.9971611287563578
11,influence,claude-3-5-haiku-20241022,gao_local,30.997661928839875,0.06502879387855041,476.6759473769723,7.907712124647569,0.002072111381381072,895.1648978252689,2,0,webdev_arena,WebDev Arena,2,0.1,0.9969704642463567
12,influence,claude-3-5-haiku-20241022,gao_local,30.993000281101786,0.06496883151198157,477.04413885581494,7.906522906943863,0.002071488190701222,895.2603013071204,2,0,webdev_arena,WebDev Arena,2,0.1,0.996820532773452
0,arena_active,claude-3-5-haiku-20241022,gao_local,31.091855817686678,0.06528922080842152,476.21729027705294,7.931741619472427,0.0020847237378057853,893.6030255185444,2,0,webdev_arena,WebDev Arena,2,0.1,1.0
1,arena_active,claude-3-5-haiku-20241022,gao_local,31.089631493203342,0.06539078937748924,475.4435875323129,7.931174179330407,0.0020844254644438887,894.0507753078585,2,0,webdev_arena,WebDev Arena,2,0.1,0.9999284595780844
2,arena_active,claude-3-5-haiku-20241022,gao_local,31.0829734034362,0.06532118495456969,475.84827839626814,7.9294756558321415,0.00208353276773984,894.0336810292886,2,0,webdev_arena,WebDev Arena,2,0.1,0.9997143170127071
3,arena_active,claude-3-5-haiku-20241022,gao_local,31.07657289174017,0.06530038024586882,475.90186725912986,7.927842842232859,0.0020826747865772834,894.1623046500687,2,0,webdev_arena,WebDev Arena,2,0.1,0.9995084588698686
4,arena_active,claude-3-5-haiku-20241022,gao_local,31.069913276982675,0.06528463306373969,475.91464972542656,7.926143929699272,0.002081782260515111,894.3184164729548,2,0,webdev_arena,WebDev Arena,2,0.1,0.9992942672565874
5,arena_active,claude-3-5-haiku-20241022,gao_local,31.049374724687027,0.06521983493572761,476.0725744750098,7.9209044068157555,0.0020790308745422727,893.9075621805275,2,0,webdev_arena,WebDev Arena,2,0.1,0.9986336906600639
6,arena_active,claude-3-5-haiku-20241022,gao_local,31.028177399466472,0.06503297531692784,477.1145291793216,7.915496826526586,0.00207619314587414,893.2886787009909,2,0,webdev_arena,WebDev Arena,2,0.1,0.9979519261058717
7,arena_active,claude-3-5-haiku-20241022,gao_local,31.008180906126654,0.06496438398810103,477.3104738714394,7.910395586529977,0.002073517951392612,892.8778325413243,2,0,webdev_arena,WebDev Arena,2,0.1,0.9973087836232527
8,arena_active,claude-3-5-haiku-20241022,gao_local,30.988301605312017,0.0648961325162057,477.5061379439476,7.905324243135007,0.002070860144786313,892.4687430655425,2,0,webdev_arena,WebDev Arena,2,0.1,0.9966694103760846
9,arena_active,claude-3-5-haiku-20241022,gao_local,30.968538021636164,0.06482824845263191,477.70129165627486,7.900282419960794,0.00206821949884484,892.0614697754914,2,0,webdev_arena,WebDev Arena,2,0.1,0.9960337589118639
10,arena_active,claude-3-5-haiku-20241022,gao_local,30.948888541912993,0.06476075717590969,477.89571789357717,7.895269705472623,0.0020655957686413857,891.6560668261646,2,0,webdev_arena,WebDev Arena,2,0.1,0.9954017773460676
11,arena_active,claude-3-5-haiku-20241022,gao_local,30.94176411514252,0.06474015414354846,477.9377578640806,7.893452216267015,0.002064644878793429,891.8453826315931,2,0,webdev_arena,WebDev Arena,2,0.1,0.9951726360940224
12,arena_active,claude-3-5-haiku-20241022,gao_local,30.922235332950436,0.06467309016228401,478.13140295843846,7.888470292531158,0.0020620395149828267,891.4420903810588,2,0,webdev_arena,WebDev Arena,2,0.1,0.9945445364943526
0,influence,gemini-2.0-flash-exp,gao_local,21.135077479611482,0.04438116362242024,476.21729027705294,5.39170047162149,0.0009633029935403927,723.6428667064679,7,0,webdev_arena,WebDev Arena,7,0.5,1.0
1,influence,gemini-2.0-flash-exp,gao_local,21.129433765941258,0.04436463658740806,476.2674821941039,5.390260722290689,0.0009627885993624466,723.7641712389567,7,0,webdev_arena,WebDev Arena,7,0.5,0.9997329693408662
2,influence,gemini-2.0-flash-exp,gao_local,21.123953029088966,0.04435389972947737,476.2592051190055,5.3888625494427576,0.0009622891911297575,723.9009197608112,7,0,webdev_arena,WebDev Arena,7,0.5,0.9994736498821333
3,influence,gemini-2.0-flash-exp,gao_local,21.118869353684886,0.04434574857587903,476.23210864394036,5.387565669641851,0.000961826079207728,724.0221810201139,7,0,webdev_arena,WebDev Arena,7,0.5,0.999233117269514
4,influence,gemini-2.0-flash-exp,gao_local,21.113862133813768,0.04433488876764349,476.2358206077895,5.3862882941618455,0.0009613700411843518,724.1310238357798,7,0,webdev_arena,WebDev Arena,7,0.5,0.9989962021280414
5,influence,gemini-2.0-flash-exp,gao_local,21.10967833184054,0.044300859850786405,476.50719202611174,5.385220978127907,0.0009609890797720236,724.1586406968056,7,0,webdev_arena,WebDev Arena,7,0.5,0.9987982467632095
6,influence,gemini-2.0-flash-exp,gao_local,21.10552134479053,0.04428693714813972,476.56312908234327,5.38416050276132,0.0009606106347990044,724.0094823808729,7,0,webdev_arena,WebDev Arena,7,0.5,0.9986015601386149
7,influence,gemini-2.0-flash-exp,gao_local,21.101355891677827,0.044279920228296535,476.54457783312057,5.383097867645176,0.0009602314938499588,723.908753795364,7,0,webdev_arena,WebDev Arena,7,0.5,0.9984044729447439
8,influence,gemini-2.0-flash-exp,gao_local,21.09745270648773,0.04426943191996993,476.56931185897315,5.382102138840739,0.00095987629253219,723.7994688915277,7,0,webdev_arena,WebDev Arena,7,0.5,0.9982197948808066
9,influence,gemini-2.0-flash-exp,gao_local,21.093275560254597,0.04426682237756411,476.50304285101265,5.381036520730918,0.0009594962327434858,723.7218935395263,7,0,webdev_arena,WebDev Arena,7,0.5,0.9980221544303677
10,influence,gemini-2.0-flash-exp,gao_local,21.08964797904798,0.04417056073832134,477.4593672013564,5.380111100357052,0.0009591662364663291,723.8196975005794,7,0,webdev_arena,WebDev Arena,7,0.5,0.9978505164881782
11,influence,gemini-2.0-flash-exp,gao_local,21.086201522867782,0.044164363103280944,477.4483325743081,5.379231886196131,0.0009588527694708476,723.7451349805211,7,0,webdev_arena,WebDev Arena,7,0.5,0.9976874484235579
12,influence,gemini-2.0-flash-exp,gao_local,21.08373754652439,0.04415540015375615,477.4894457553878,5.378603309252159,0.0009586286937879087,723.6342639408475,7,0,webdev_arena,WebDev Arena,7,0.5,0.9975708661046254
0,arena_active,gemini-2.0-flash-exp,gao_local,21.135077479611482,0.04438116362242024,476.21729027705294,5.39170047162149,0.0009633029935403927,723.6428667064679,7,0,webdev_arena,WebDev Arena,7,0.5,1.0
1,arena_active,gemini-2.0-flash-exp,gao_local,21.129105081156467,0.04444213769717897,475.4295399813243,5.390176872590527,0.0009627586457436404,724.0570618383924,7,0,webdev_arena,WebDev Arena,7,0.5,0.9997174177165532
2,arena_active,gemini-2.0-flash-exp,gao_local,21.125748719490502,0.04433530281517279,476.4994796034341,5.389320642146421,0.0009624528013126438,724.1201260865648,7,0,webdev_arena,WebDev Arena,7,0.5,0.9995586124474831
3,arena_active,gemini-2.0-flash-exp,gao_local,21.121843550295807,0.04432420584591214,476.53067093234336,5.388324407209095,0.0009620970086076322,724.0086329083813,7,0,webdev_arena,WebDev Arena,7,0.5,0.9993738405109496
4,arena_active,gemini-2.0-flash-exp,gao_local,21.117947746817663,0.04431314809613512,476.5616674537172,5.387330561529032,0.0009617421347348081,723.8975157735222,7,0,webdev_arena,WebDev Arena,7,0.5,0.9991895117105511
5,arena_active,gemini-2.0-flash-exp,gao_local,21.11406129015063,0.04430212909233354,476.59247360652034,5.386339100283353,0.000961388177500426,723.7867714534556,7,0,webdev_arena,WebDev Arena,7,0.5,0.9990056251517826
6,arena_active,gemini-2.0-flash-exp,gao_local,21.110184160554354,0.04429114838138779,476.6230935982089,5.385350018436226,0.0009610351346371308,723.676396843926,7,0,webdev_arena,WebDev Arena,7,0.5,0.9988221799006348
7,arena_active,gemini-2.0-flash-exp,gao_local,21.10631633748676,0.044280205530707044,476.65353140355546,5.38436331074722,0.0009606830038070095,723.5663889621827,7,0,webdev_arena,WebDev Arena,7,0.5,0.9986391749851654
8,arena_active,gemini-2.0-flash-exp,gao_local,21.10245779963816,0.04426930012821016,476.6837907652132,5.383378971779973,0.0009603317826047356,723.4567449436918,7,0,webdev_arena,WebDev Arena,7,0.5,0.9984566093971129
9,arena_active,gemini-2.0-flash-exp,gao_local,21.09860852496456,0.04425843178215085,476.71387519594623,5.382396995911063,0.0009599814685607943,723.3474620383668,7,0,webdev_arena,WebDev Arena,7,0.5,0.9982744820934722
10,arena_active,gemini-2.0-flash-exp,gao_local,21.0947684907253,0.04424760012079921,476.7437879825127,5.381417377339117,0.0009596320591447794,723.238537606322,7,0,webdev_arena,WebDev Arena,7,0.5,0.9980927919982755
11,arena_active,gemini-2.0-flash-exp,gao_local,21.090937673518283,0.04423680479197474,476.77353219110694,5.380440110094092,0.0009592835517687548,723.129969113186,7,0,webdev_arena,WebDev Arena,7,0.5,0.9979115380042596
12,arena_active,gemini-2.0-flash-exp,gao_local,21.087116049317274,0.044226045462445254,476.8031106743083,5.379465188046735,0.0009589359437906699,723.021754124999,7,0,webdev_arena,WebDev Arena,7,0.5,0.99773071897463
0,influence,llama-v3.3-70b-instruct,gao_local,210.33557317970508,0.4416798328706973,476.21729027705294,53.65801995312293,0.0954070966603562,629.402817926069,12,0,webdev_arena,WebDev Arena,12,0.9,1.0
1,influence,llama-v3.3-70b-instruct,gao_local,204.43999748550686,0.42871741386395124,476.86422541815307,52.15401892537404,0.09013364935622155,638.2822913781768,12,0,webdev_arena,WebDev Arena,12,0.9,0.9719706200664345
2,influence,llama-v3.3-70b-instruct,gao_local,202.14141068502636,0.42389748018721746,476.8639119905811,51.567633966616754,0.08811823825907858,626.7923480053789,12,0,webdev_arena,WebDev Arena,12,0.9,0.9610424315259414
3,influence,llama-v3.3-70b-instruct,gao_local,200.06202816932318,0.41951442355035545,476.88951067807375,51.03716949581398,0.08631465835016758,615.9180295075305,12,0,webdev_arena,WebDev Arena,12,0.9,0.9511564075678038
4,influence,llama-v3.3-70b-instruct,gao_local,198.2046375953372,0.4155915987077851,476.9216659134171,50.56333666300761,0.08471939489320292,607.5221041725611,12,0,webdev_arena,WebDev Arena,12,0.9,0.9423258015704099
5,influence,llama-v3.3-70b-instruct,gao_local,196.4980386246906,0.41198926763911553,476.94941120848375,50.12797178280877,0.08326675899716812,597.093250622012,12,0,webdev_arena,WebDev Arena,12,0.9,0.9342121052286668
6,influence,llama-v3.3-70b-instruct,gao_local,194.68030496789862,0.4071530798035297,478.15014702047915,49.664255696408716,0.08173334199834865,591.8671495283559,12,0,webdev_arena,WebDev Arena,12,0.9,0.9255700404114191
7,influence,llama-v3.3-70b-instruct,gao_local,193.41032480389936,0.4043105933234475,478.3706585920977,49.34027521155882,0.08067045935261045,586.0285317519018,12,0,webdev_arena,WebDev Arena,12,0.9,0.9195321641511146
8,influence,llama-v3.3-70b-instruct,gao_local,192.25150114069118,0.4017444246258566,478.5418025893812,49.04465149797303,0.07970667642399436,580.369736247101,12,0,webdev_arena,WebDev Arena,12,0.9,0.9140227600798494
9,influence,llama-v3.3-70b-instruct,gao_local,191.17467605655156,0.39935690058705897,478.7063295401249,48.769946173632015,0.07881628258825941,569.5335869994425,12,0,webdev_arena,WebDev Arena,12,0.9,0.9089032024707349
10,influence,llama-v3.3-70b-instruct,gao_local,190.2554147305683,0.39728662051205055,478.88704252198056,48.53543642415849,0.07806013048923197,558.391794017647,12,0,webdev_arena,WebDev Arena,12,0.9,0.9045327514239314
11,influence,llama-v3.3-70b-instruct,gao_local,189.53200659249376,0.395741121351865,478.9292705924672,48.35089014071125,0.07746764299482893,554.7100487243229,12,0,webdev_arena,WebDev Arena,12,0.9,0.90109344666374
12,influence,llama-v3.3-70b-instruct,gao_local,189.09108471749823,0.39480846779084827,478.9438427588898,48.238408003673726,0.07710762520290596,552.5716178366515,12,0,webdev_arena,WebDev Arena,12,0.9,0.8989971684720391
0,arena_active,llama-v3.3-70b-instruct,gao_local,210.33557317970508,0.4416798328706973,476.21729027705294,53.65801995312293,0.0954070966603562,629.402817926069,12,0,webdev_arena,WebDev Arena,12,0.9,1.0
1,arena_active,llama-v3.3-70b-instruct,gao_local,204.43999748550686,0.42871741386395124,476.86422541815307,52.15401892537404,0.09013364935622155,638.2822913781768,12,0,webdev_arena,WebDev Arena,12,0.9,0.9719706200664345
2,arena_active,llama-v3.3-70b-instruct,gao_local,199.0723358958129,0.41631358155815085,478.1788169166573,50.784692337734306,0.0854627860010029,648.2653058275858,11,0,webdev_arena,WebDev Arena,12,0.9,0.946451106136625
3,arena_active,llama-v3.3-70b-instruct,gao_local,196.91385092475673,0.411762139644549,478.2223326669648,50.23404829833305,0.08361953581157912,640.7532784742334,11,0,webdev_arena,WebDev Arena,12,0.9,0.9361890047791336
4,arena_active,llama-v3.3-70b-instruct,gao_local,195.7746620413959,0.40933421084190147,478.2758363605494,49.94343354919821,0.08265482053220649,637.4985262196976,12,0,webdev_arena,WebDev Arena,12,0.9,0.9307729504896031
5,arena_active,llama-v3.3-70b-instruct,gao_local,193.94786661165972,0.4054142155944188,478.39434127215577,49.477405743548296,0.08111949437317266,623.6758554843291,12,0,webdev_arena,WebDev Arena,12,0.9,0.9220878032169854
6,arena_active,llama-v3.3-70b-instruct,gao_local,189.1362382295206,0.3942434931036716,479.74473019339007,48.24992696840428,0.07714445502792025,633.104138175027,12,0,webdev_arena,WebDev Arena,12,0.9,0.8992118421543828
7,arena_active,llama-v3.3-70b-instruct,gao_local,187.6699442642821,0.39111197483563,479.83686601043826,47.875865511968215,0.075952954364587,628.380278929824,12,0,webdev_arena,WebDev Arena,12,0.9,0.8922406297100393
8,arena_active,llama-v3.3-70b-instruct,gao_local,185.82113450559916,0.3864030829774349,480.89972024485814,47.40422170288142,0.07446384128278519,623.7426303618948,12,0,webdev_arena,WebDev Arena,12,0.9,0.8834508195474788
9,arena_active,llama-v3.3-70b-instruct,gao_local,184.24136903719568,0.3829060917123422,481.16593865946334,47.001212902499255,0.07320310886425413,616.950723565121,12,0,webdev_arena,WebDev Arena,12,0.9,0.8759401286808712
10,arena_active,llama-v3.3-70b-instruct,gao_local,182.68229525493484,0.3794108729851177,481.4893516826032,46.60348269047532,0.07196944281866624,608.0674550355631,12,0,webdev_arena,WebDev Arena,12,0.9,0.8685278124535596
11,arena_active,llama-v3.3-70b-instruct,gao_local,178.3803774494828,0.3694749496659902,482.79423980094134,45.50603451301264,0.06861978902652528,616.9511934414584,12,0,webdev_arena,WebDev Arena,12,0.9,0.8480751722252868
12,arena_active,llama-v3.3-70b-instruct,gao_local,177.09327677744022,0.3666040848159471,483.064112246184,45.177686471366165,0.06763311168008392,611.4454862630322,12,0,webdev_arena,WebDev Arena,12,0.9,0.8419558998046254
0,influence,claude-3-5-sonnet-20240620,gao_local,12.404874329197128,0.03575783072333981,346.91350337145127,3.1645669071077656,0.0003318485766071338,1114.9029272366813,3,0,vision_arena,Vision Arena,3,0.1,1.0
1,influence,claude-3-5-sonnet-20240620,gao_local,12.403446718003579,0.0357453196927102,346.99498632636664,3.164202713886649,0.00033177219961705,1114.8566266734802,3,0,vision_arena,Vision Arena,3,0.1,0.9998849153038021
2,influence,claude-3-5-sonnet-20240620,gao_local,12.40202587847648,0.03574096290200815,346.9975308857629,3.1638402481632166,0.0003316961936380169,1114.8110801288651,3,0,vision_arena,Vision Arena,3,0.1,0.9997703764951537
3,influence,claude-3-5-sonnet-20240620,gao_local,12.401407811283207,0.035739328529780734,346.9961054514331,3.1636825750635773,0.00033166313364782333,1114.8567445793292,3,0,vision_arena,Vision Arena,3,0.1,0.9997205519522465
4,influence,claude-3-5-sonnet-20240620,gao_local,12.400797323372899,0.035738225570609704,346.9897322930053,3.163526835490053,0.00033163048068571895,1114.8978513255254,3,0,vision_arena,Vision Arena,3,0.1,0.999671338401661
5,influence,claude-3-5-sonnet-20240620,gao_local,12.400183722413885,0.03573657934452743,346.9885464657043,3.1633703017568187,0.00033159766283678713,1114.943424672983,3,0,vision_arena,Vision Arena,3,0.1,0.9996218738974081
6,influence,claude-3-5-sonnet-20240620,gao_local,12.399594134819381,0.03573523592163943,346.9850923052343,3.1632198939944316,0.000331566130849046,1114.9782558448364,3,0,vision_arena,Vision Arena,3,0.1,0.9995743451938631
7,influence,claude-3-5-sonnet-20240620,gao_local,12.39901533884722,0.03573339601621254,346.98676087830233,3.1630722392474633,0.00033153517747105493,1115.0141694502852,3,0,vision_arena,Vision Arena,3,0.1,0.9995276864404731
8,influence,claude-3-5-sonnet-20240620,gao_local,12.398441313264811,0.035732906493789816,346.9754500776362,3.1629258014591475,0.0003315044806354183,1115.103184387717,3,0,vision_arena,Vision Arena,3,0.1,0.9994814122447677
9,influence,claude-3-5-sonnet-20240620,gao_local,12.397892734278003,0.0357312603768586,346.9760821061749,3.1627858552684853,0.00033147514592077646,1115.1354300114529,3,0,vision_arena,Vision Arena,3,0.1,0.9994371893875061
10,influence,claude-3-5-sonnet-20240620,gao_local,12.397383933643141,0.03572934790129955,346.9804141931239,3.1626560568031303,0.00033144793947408323,1115.1638083579876,3,0,vision_arena,Vision Arena,3,0.1,0.9993961732013393
11,influence,claude-3-5-sonnet-20240620,gao_local,12.396876865314425,0.035727624140313385,346.98296244463586,3.1625267002606994,0.0003314208267676384,1115.192251624709,3,0,vision_arena,Vision Arena,3,0.1,0.9993552966623871
12,influence,claude-3-5-sonnet-20240620,gao_local,12.396377398846425,0.035725875033070474,346.9859698991679,3.1623992830040026,0.000331394121613267,1115.219224888947,3,0,vision_arena,Vision Arena,3,0.1,0.9993150329358272
0,arena_active,claude-3-5-sonnet-20240620,gao_local,12.404874329197128,0.03575783072333981,346.91350337145127,3.1645669071077656,0.0003318485766071338,1114.9029272366813,3,0,vision_arena,Vision Arena,3,0.1,1.0
